deck,ev_farmer_X,std_X,std_XYZ,sharpe_X,sharpe_XYZ,kelly_f,max_ratio,kelly_log_growth,kelly_growth,winrate_X,nonpair_win_X,pair_win_X,twoFarmers,threeFarmers,joint_m1_m1_m1,joint_m1_m1_1,joint_m1_m1_2,joint_m1_1_m1,joint_m1_1_1,joint_m1_1_2,joint_m1_2_m1,joint_m1_2_1,joint_m1_2_2,joint_1_m1_m1,joint_1_m1_1,joint_1_m1_2,joint_1_1_m1,joint_1_1_1,joint_1_1_2,joint_1_2_m1,joint_1_2_1,joint_1_2_2,joint_2_m1_m1,joint_2_m1_1,joint_2_m1_2,joint_2_1_m1,joint_2_1_1,joint_2_1_2,joint_2_2_m1,joint_2_2_1,joint_2_2_2,prob_from_first,farmerWinWeight_X,farmerWinWeight_Y,farmerWinWeight_Z,farmerWinNonPairWeight_X,farmerWinNonPairWeight_Y,farmerWinNonPairWeight_Z,farmerWinPairWeight_X,farmerWinPairWeight_Y,farmerWinPairWeight_Z,-1_-1_-1_Weight,-1_-1_1_Weight,-1_-1_2_Weight,-1_1_-1_Weight,-1_1_1_Weight,-1_1_2_Weight,-1_2_-1_Weight,-1_2_1_Weight,-1_2_2_Weight,1_-1_-1_Weight,1_-1_1_Weight,1_-1_2_Weight,1_1_-1_Weight,1_1_1_Weight,1_1_2_Weight,1_2_-1_Weight,1_2_1_Weight,1_2_2_Weight,2_-1_-1_Weight,2_-1_1_Weight,2_-1_2_Weight,2_1_-1_Weight,2_1_1_Weight,2_1_2_Weight,2_2_-1_Weight,2_2_1_Weight,2_2_2_Weight,totalDeals
24223434,0.0106186084446954,1.1306644986256,0.803458513501661,0.00939147594852646,0.0132161253708256,0.00549191911645939,0.0109881742977282,0.0087426881304022,0.00874307031451857,0.458890143672752,0.366051822573562,0.0928383210991907,0.457887967613368,0.20701523241569,0.288232769010801,0.0528002431354161,0.0318261779898609,0.0528002431354161,0.0556478989287353,0.0116838744065378,0.0318261779898609,0.0116838744065378,0.00460859732408169,0.0528002431354161,0.0556478989287353,0.0116838744065378,0.0556478989287353,0.134103426175037,0.0204794560652236,0.0116838744065378,0.0204794560652236,0.0035256944621148,0.0318261779898609,0.0116838744065378,0.00460859732408169,0.0116838744065378,0.0204794560652236,0.0035256944621148,0.00460859732408169,0.0035256944621148,0.000896354658637604,0.00032857020621203,850500990,850500990,850500990,678435660,678435660,678435660,172065330,172065330,172065330,534206844,97859280,58986222,97859280,103137088,21654740,58986222,21654740,8541514,97859280,103137088,21654740,103137088,248545536,37956356,21654740,37956356,6534476,58986222,21654740,8541514,21654740,37956356,6534476,8541514,6534476,1661292,1853386920
24223443,0.00911286780852005,1.13067763705571,0.805088518592577,0.00805965158402614,0.0113190880233267,0.00469306453399423,0.0093895217139412,0.00641205432033252,0.00641225989692943,0.458137273354665,0.365298952255474,0.0928383210991907,0.457185220666174,0.207777465053007,0.290550865655187,0.0521326912137699,0.0319552800124434,0.0521326912137699,0.0553118654792276,0.0116063644174202,0.0319552800124434,0.0116063644174202,0.00461132422365428,0.0521326912137699,0.0553118654792276,0.0116063644174202,0.0553118654792276,0.134791627859335,0.0205083458773951,0.0116063644174202,0.0205083458773951,0.00352148163428282,0.0319552800124434,0.0116063644174202,0.00461132422365428,0.0116063644174202,0.0205083458773951,0.00352148163428282,0.00461132422365428,0.00352148163428282,0.000896354658637604,0.00032857020621203,849105630,849105630,849105630,677040300,677040300,677040300,172065330,172065330,172065330,538503174,96622048,59225498,96622048,102514288,21511084,59225498,21511084,8546568,96622048,102514288,21511084,102514288,249821040,38009900,21511084,38009900,6526668,59225498,21511084,8546568,21511084,38009900,6526668,8546568,6526668,1661292,1853386920
24224244,0.0140222096743835,1.13492669396472,0.80621534031252,0.0123551677381019,0.0173926356560617,0.00720653514110311,0.0144197571429899,0.0151466869363806,0.015147834104925,0.45896856766422,0.362883493318276,0.0960850743459439,0.457464801791091,0.207784781388227,0.288343880186658,0.0518884853250178,0.0328419540157324,0.0518884853250178,0.0544006256394644,0.0119617203298273,0.0328419540157324,0.0119617203298273,0.00490260716850208,0.0518884853250178,0.0544006256394644,0.0119617203298273,0.0544006256394644,0.132434265803494,0.0210444908071327,0.0119617203298273,0.0210444908071327,0.00374706863691474,0.0328419540157324,0.0119617203298273,0.00490260716850208,0.0119617203298273,0.0210444908071327,0.00374706863691474,0.00490260716850208,0.00374706863691474,0.000975837252590517,0.000123213827329511,850646340,850646340,850646340,672563520,672563520,672563520,178082820,178082820,178082820,534412776,96169440,60868848,96169440,100825408,22169696,60868848,22169696,9086428,96169440,100825408,22169696,100825408,245451936,39003584,22169696,39003584,6944768,60868848,22169696,9086428,22169696,39003584,6944768,9086428,6944768,1808604,1853386920
24224334,0.0111205219900872,1.13065967350403,0.803785305093348,0.00983542815816897,0.0138351894711441,0.00574726417433597,0.0114991957715383,0.00958138671479894,0.00958184574431618,0.459141100445448,0.366302779346258,0.0928383210991907,0.457771757664072,0.207723431003819,0.288071887331545,0.0528959684252007,0.0318228165762603,0.0528959684252007,0.0554013621721254,0.0116712337648309,0.0318228165762603,0.0116712337648309,0.00460561251829704,0.0528959684252007,0.0554013621721254,0.0116712337648309,0.0554013621721254,0.134712546692625,0.0205108083961227,0.0116712337648309,0.0205108083961227,0.00352745556227407,0.0318228165762603,0.0116712337648309,0.00460561251829704,0.0116712337648309,0.0205108083961227,0.00352745556227407,0.00460561251829704,0.00352745556227407,0.000896092436003595,0.00032857020621203,850966110,850966110,850966110,678900780,678900780,678900780,172065330,172065330,172065330,533908668,98036696,58979992,98036696,102680160,21631312,58979992,21631312,8535982,98036696,102680160,21631312,102680160,249674472,38014464,21631312,38014464,6537740,58979992,21631312,8535982,21631312,38014464,6537740,8535982,6537740,1660806,1853386920
24224343,0.00999121651295576,1.13067021668131,0.805335564681348,0.00883654346382481,0.0124062775209858,0.00514290128143259,0.0102897341530593,0.00770359396659137,0.00770389070101107,0.458576447706882,0.365738126607692,0.0928383210991907,0.45736352234535,0.208537026904236,0.290171206128939,0.052215203935938,0.0319398865726321,0.052215203935938,0.0551420185915632,0.0115962877303569,0.0319398865726321,0.0115962877303569,0.00460757109476094,0.052215203935938,0.0551420185915632,0.0115962877303569,0.0551420185915632,0.135429094319928,0.0205466023252177,0.0115962877303569,0.0205466023252177,0.00352401105755079,0.0319398865726321,0.0115962877303569,0.00460757109476094,0.0115962877303569,0.0205466023252177,0.00352401105755079,0.00460757109476094,0.00352401105755079,0.000896092436003595,0.00032857020621203,849919590,849919590,849919590,677854260,677854260,677854260,172065330,172065330,172065330,537799518,96774976,59196968,96774976,102199496,21492408,59196968,21492408,8539612,96774976,102199496,21492408,102199496,251002512,38080804,21492408,38080804,6531356,59196968,21492408,8539612,21492408,38080804,6531356,8539612,6531356,1660806,1853386920
24224424,0.015527950310559,1.13490709126209,0.805720472343958,0.0136821334804518,0.0192721307743193,0.00799177574756871,0.015991096786234,0.0185995447256671,0.0186012745482318,0.459721437982308,0.363636363636364,0.0960850743459439,0.458287031614532,0.20799305090596,0.287115768573569,0.0521048589249783,0.0327608743456547,0.0521048589249783,0.0545534356096567,0.0119901051206296,0.0327608743456547,0.0119901051206296,0.00489768105194138,0.0521048589249783,0.0545534356096567,0.0119901051206296,0.0545534356096567,0.132553399049563,0.0210697332427489,0.0119901051206296,0.0210697332427489,0.00375155771575209,0.0327608743456547,0.0119901051206296,0.00489768105194138,0.0119901051206296,0.0210697332427489,0.00375155771575209,0.00489768105194138,0.00375155771575209,0.00097577898089407,0.000123213827329511,852041700,852041700,852041700,673958880,673958880,673958880,178082820,178082820,178082820,532136610,96570464,60718576,96570464,101108624,22222304,60718576,22222304,9077298,96570464,101108624,22222304,101108624,245672736,39050368,22222304,39050368,6953088,60718576,22222304,9077298,22222304,39050368,6953088,9077298,6953088,1808496,1853386920
24224433,0.0102421732856516,1.13066797123822,0.805137695141216,0.00905851544944242,0.0127210206992667,0.00527486681354927,0.0105538265820009,0.00809962536152187,0.00809995339003316,0.45870192609323,0.36586360499404,0.0928383210991907,0.457424387132289,0.208505356237218,0.289823965089815,0.0523266539509192,0.0319238953083795,0.0523266539509192,0.0551568498174143,0.0116053910642684,0.0319238953083795,0.0116053910642684,0.00460537835240577,0.0523266539509192,0.0551568498174143,0.0116053910642684,0.0551568498174143,0.135393121259321,0.0205472713706213,0.0116053910642684,0.0205472713706213,0.00352480527919124,0.0319238953083795,0.0116053910642684,0.00460537835240577,0.0116053910642684,0.0205472713706213,0.00352480527919124,0.00460537835240577,0.00352480527919124,0.000896005028458925,0.00032857020621203,850152150,850152150,850152150,678086820,678086820,678086820,172065330,172065330,172065330,537155946,96981536,59167330,96981536,102226984,21509280,59167330,21509280,8535548,96981536,102226984,21509280,102226984,250935840,38082044,21509280,38082044,6532828,59167330,21509280,8535548,21509280,38082044,6532828,8535548,6532828,1660644,1853386920
24224442,0.0125164690382081,1.1349442986511,0.808838164646785,0.0110282672489603,0.0154746271692978,0.00638959875281468,0.0127848641188762,0.0119884614181288,0.0119891800628825,0.458215697346132,0.362130623000188,0.0960850743459439,0.45686770466687,0.209411254504807,0.29163186713328,0.050787314286215,0.0330461617804015,0.050787314286215,0.0539435942496022,0.0118173791795185,0.0330461617804015,0.0118173791795185,0.00490713077871511,0.050787314286215,0.0539435942496022,0.0118173791795185,0.0539435942496022,0.133817972558045,0.0211308883090639,0.0118173791795185,0.0211308883090639,0.00374161267955857,0.0330461617804015,0.0118173791795185,0.00490713077871511,0.0118173791795185,0.0211308883090639,0.00374161267955857,0.00490713077871511,0.00374161267955857,0.00097577898089407,0.000123213827329511,849250980,849250980,849250980,671168160,671168160,671168160,178082820,178082820,178082820,540506688,94128544,61247324,94128544,99978352,21902176,61247324,21902176,9094812,94128544,99978352,21902176,99978352,248016480,39163712,21902176,39163712,6934656,61247324,21902176,9094812,21902176,39163712,6934656,9094812,6934656,1808496,1853386920
24231444,0.0171905389296694,1.13914569470043,0.805781383172646,0.0150907289643844,0.0213339986361862,0.00884850829487237,0.0177056720566948,0.0227962944552533,0.0227988930079119,0.458937198067633,0.359621055273229,0.0993161427944037,0.458658788851278,0.204688456525851,0.28653565117423,0.0512544935841028,0.0336806930740614,0.0512544935841028,0.0546687660879791,0.0123695078197703,0.0336806930740614,0.0123695078197703,0.00524899571428938,0.0512544935841028,0.0546687660879791,0.0123695078197703,0.0546687660879791,0.127639113801451,0.0213303329021012,0.0123695078197703,0.0213303329021012,0.00399023426797466,0.0336806930740614,0.0123695078197703,0.00524899571428938,0.0123695078197703,0.0213303329021012,0.00399023426797466,0.00524899571428938,0.00399023426797466,0.00108764121417238,5.47617010353384e-05,850588200,850588200,850588200,666516960,666516960,666516960,184071240,184071240,184071240,531061428,94994408,62423356,94994408,101322376,22925484,62423356,22925484,9728420,94994408,101322376,22925484,101322376,236564664,39533360,22925484,39533360,7395448,62423356,22925484,9728420,22925484,39533360,7395448,9728420,7395448,2015820,1853386920
24232344,0.00974025974025972,1.13067240641919,0.80250745154347,0.00861457278426665,0.0121372826152911,0.00504893395227931,0.0101016457500492,0.0073729743257348,0.00737324613616697,0.458450969320535,0.365612648221344,0.0928383210991907,0.458057515588812,0.205438834110257,0.288143441737465,0.0528046890500339,0.0317949918412071,0.0528046890500339,0.0561215787580933,0.0117363901543019,0.0317949918412071,0.0117363901543019,0.00461186809282111,0.0528046890500339,0.0561215787580933,0.0117363901543019,0.0561215787580933,0.132762659186135,0.0204028136769197,0.0117363901543019,0.0204028136769197,0.00352373480654541,0.0317949918412071,0.0117363901543019,0.00461186809282111,0.0117363901543019,0.0204028136769197,0.00352373480654541,0.00461186809282111,0.00352373480654541,0.000896529473726943,0.00032857020621203,849687030,849687030,849687030,677621700,677621700,677621700,172065330,172065330,172065330,534041286,97867520,58928422,97867520,104015000,21752072,58928422,21752072,8547576,97867520,104015000,21752072,104015000,246060576,37814308,21752072,37814308,6530844,58928422,21752072,8547576,21752072,37814308,6530844,8547576,6530844,1661616,1853386920
24232434,0.0112460003764351,1.13065843240702,0.802047017409471,0.00994641710891706,0.0140216223392464,0.00583733083524637,0.0116793387648164,0.00984134660825736,0.00984183088465899,0.459203839638622,0.366365518539432,0.0928383210991907,0.458964796190533,0.205643212373593,0.28699648964826,0.0529491208452038,0.0317304505418653,0.0529491208452038,0.0563204363177442,0.0117566579136104,0.0317304505418653,0.0117566579136104,0.00460677579401499,0.0529491208452038,0.0563204363177442,0.0117566579136104,0.0563204363177442,0.132875460241189,0.020429616499074,0.0117566579136104,0.020429616499074,0.00352751599218149,0.0317304505418653,0.0117566579136104,0.00460677579401499,0.0117566579136104,0.020429616499074,0.00352751599218149,0.00460677579401499,0.00352751599218149,0.000896354658637604,0.00032857020621203,851082390,851082390,851082390,679017060,679017060,679017060,172065330,172065330,172065330,531915540,98135208,58808802,98135208,104383560,21789636,58808802,21789636,8538138,98135208,104383560,21789636,104383560,246269640,37863984,21789636,37863984,6537852,58808802,21789636,8538138,21789636,37863984,6537852,8538138,6537852,1661292,1853386920
24232443,0.00961478135391181,1.13067348039878,0.803605325046984,0.00850358792400505,0.0119645565481408,0.00497015084802661,0.00994397127830798,0.0071644911361488,0.00716474779194432,0.458388230127361,0.36554990902817,0.0928383210991907,0.45815161790394,0.206306124141634,0.289293051663492,0.0523245000563617,0.0318606100878277,0.0523245000563617,0.0559707413927363,0.0116838895140147,0.0318606100878277,0.0116838895140147,0.00460997750000308,0.0523245000563617,0.0559707413927363,0.0116838895140147,0.0559707413927363,0.133497387582729,0.0204479656088217,0.0116838895140147,0.0204479656088217,0.00352282835793402,0.0318606100878277,0.0116838895140147,0.00460997750000308,0.0116838895140147,0.0204479656088217,0.00352282835793402,0.00460997750000308,0.00352282835793402,0.000896354658637604,0.00032857020621203,849570750,849570750,849570750,677505420,677505420,677505420,172065330,172065330,172065330,536171958,96977544,59050038,96977544,103735440,21654768,59050038,21654768,8544072,96977544,103735440,21654768,103735440,247422312,37897992,21654768,37897992,6529164,59050038,21654768,8544072,21654768,37897992,6529164,8544072,6529164,1661292,1853386920
24233244,0.00961478135391181,1.13067348039878,0.803562726658707,0.00850358792400567,0.0119651908120374,0.00497074578060907,0.00994520670463262,0.00716531606405757,0.0071655727789605,0.458388230127361,0.36554990902817,0.0928383210991907,0.457561824165674,0.20654406042749,0.288941194211082,0.052649837412255,0.0318491564621596,0.052649837412255,0.0556963852966007,0.0116824391962365,0.0318491564621596,0.0116824391962365,0.00461132422365428,0.052649837412255,0.0556963852966007,0.0116824391962365,0.0556963852966007,0.133705042010332,0.0204565509720982,0.0116824391962365,0.0204565509720982,0.00352427867571225,0.0318491564621596,0.0116824391962365,0.00461132422365428,0.0116824391962365,0.0204565509720982,0.00352427867571225,0.00461132422365428,0.00352427867571225,0.000896529473726943,0.00032857020621203,849570750,849570750,849570750,677505420,677505420,677505420,172065330,172065330,172065330,535519830,97580520,59028810,97580520,103226952,21652080,59028810,21652080,8546568,97580520,103226952,21652080,103226952,247807176,37913904,21652080,37913904,6531852,59028810,21652080,8546568,21652080,37913904,6531852,8546568,6531852,1661616,1853386920
24233334,0.00735617039964864,1.12635408993774,0.800982837850552,0.00653095724103448,0.00918393010690221,0.00382622151697631,0.00765475702546699,0.00422036146631646,0.00422045052482385,0.458890143672752,0.369314260618608,0.0895758830541439,0.458349731959908,0.206583254617983,0.288262555559635,0.0536714567943535,0.0307911140324655,0.0536714567943535,0.056830456103575,0.0113834989188334,0.0307911140324655,0.0113834989188334,0.00432470517273317,0.0536714567943535,0.056830456103575,0.0113834989188334,0.056830456103575,0.136067208243813,0.0199166507552562,0.0113834989188334,0.0199166507552562,0.00331438402511225,0.0307911140324655,0.0113834989188334,0.00432470517273317,0.0113834989188334,0.0199166507552562,0.00331438402511225,0.00432470517273317,0.00331438402511225,0.000822942033064526,0.000876187216565415,850500990,850500990,850500990,684482220,684482220,684482220,166018770,166018770,166018770,534262050,99473976,57067848,99473976,105328824,21098028,57067848,21098028,8015352,99473976,105328824,21098028,105328824,252185184,36913260,21098028,36913260,6142836,57067848,21098028,8015352,21098028,36913260,6142836,8015352,6142836,1525230,1853386920
24233343,0.00594453855323429,1.12636242463242,0.802460466692464,0.00527764281125926,0.00740788960948511,0.00307996093742726,0.00616151025374307,0.00274550191500234,0.00274553960425108,0.458184327749545,0.368608444695401,0.0895758830541439,0.457761236385546,0.207216541703014,0.290424794839925,0.053032986765656,0.0309050028258535,0.053032986765656,0.0565532058465158,0.0113173508314173,0.0309050028258535,0.0113173508314173,0.00432699071816046,0.053032986765656,0.0565532058465158,0.0113173508314173,0.0565532058465158,0.136647672036015,0.0199380299932191,0.0113173508314173,0.0199380299932191,0.00331061255142558,0.0309050028258535,0.0113173508314173,0.00432699071816046,0.0113173508314173,0.0199380299932191,0.00331061255142558,0.00432699071816046,0.00331061255142558,0.000822942033064526,0.000876187216565415,849192840,849192840,849192840,683174070,683174070,683174070,166018770,166018770,166018770,538269516,98290644,57278928,98290644,104814972,20975430,57278928,20975430,8019588,98290644,104814972,20975430,104814972,253261008,36952884,20975430,36952884,6135846,57278928,20975430,8019588,20975430,36952884,6135846,8019588,6135846,1525230,1853386920
24233424,0.0125007842399146,1.13064525545856,0.802855148757092,0.0110563275081753,0.0155704105021524,0.00647667025207603,0.0129587658058651,0.0121368493384626,0.0121375858838194,0.459831231570362,0.366992910471171,0.0928383210991907,0.459352322395801,0.207058709575872,0.286917337260587,0.0528562832417097,0.0317204968728278,0.0528562832417097,0.0560582870629086,0.0117180388863433,0.0317204968728278,0.0117180388863433,0.00460350610438105,0.0528562832417097,0.0560582870629086,0.0117180388863433,0.0560582870629086,0.134022428516977,0.0205149435283594,0.0117180388863433,0.0205149435283594,0.00353165975726213,0.0317204968728278,0.0117180388863433,0.00460350610438105,0.0117180388863433,0.0205149435283594,0.00353165975726213,0.00460350610438105,0.00353165975726213,0.000896471202030497,0.00032857020621203,852245190,852245190,852245190,680179860,680179860,680179860,172065330,172065330,172065330,531768840,97963144,58790354,97963144,103897696,21718060,58790354,21718060,8532078,97963144,103897696,21718060,103897696,248395416,38022128,21718060,38022128,6545532,58790354,21718060,8532078,21718060,38022128,6545532,8532078,6545532,1661508,1853386920
24233433,0.00679151766108299,1.12635763612198,0.802168322311837,0.00602962810681193,0.00846644958692756,0.00352178645811244,0.00704557589806284,0.00358649584276409,0.00358656015829513,0.45860781730347,0.369031934249326,0.0895758830541439,0.458207490748883,0.207332949128615,0.289716987967089,0.0531541206733023,0.0308710530880406,0.0531541206733023,0.0566434104326149,0.0113289015765796,0.0308710530880406,0.0113289015765796,0.00432363362098185,0.0531541206733023,0.0566434104326149,0.0113289015765796,0.0566434104326149,0.136717093050382,0.0199517626896817,0.0113289015765796,0.0199517626896817,0.00331257112788947,0.0308710530880406,0.0113289015765796,0.00432363362098185,0.0113289015765796,0.0199517626896817,0.00331257112788947,0.00432363362098185,0.00331257112788947,0.000822854625519856,0.000876187216565415,849977730,849977730,849977730,683958960,683958960,683958960,166018770,166018770,166018770,536957676,98515152,57216006,98515152,104982156,20996838,57216006,20996838,8013366,98515152,104982156,20996838,104982156,253389672,36978336,20996838,36978336,6139476,57216006,20996838,8013366,20996838,36978336,6139476,8013366,6139476,1525068,1853386920
24233442,0.00886191103582401,1.13067963182785,0.805817500705261,0.00783768521725119,0.0109974169437474,0.00455535589467813,0.00911391842284767,0.00605260324768029,0.00605278642140624,0.458011794968317,0.365173473869126,0.0928383210991907,0.457533018523731,0.20808253033317,0.29158016395195,0.051628261194376,0.0320006779803971,0.051628261194376,0.0554060800213266,0.0115651879101424,0.0320006779803971,0.0115651879101424,0.00461370688857565,0.051628261194376,0.0554060800213266,0.0115651879101424,0.0554060800213266,0.134998803164101,0.0205414549920316,0.0115651879101424,0.0205414549920316,0.00352096366364774,0.0320006779803971,0.0115651879101424,0.00461370688857565,0.0115651879101424,0.0205414549920316,0.00352096366364774,0.00461370688857565,0.00352096366364774,0.000896471202030497,0.00032857020621203,848873070,848873070,848873070,676807740,676807740,676807740,172065330,172065330,172065330,540410862,95687144,59309638,95687144,102688904,21434768,59309638,21434768,8550984,95687144,102688904,21434768,102688904,250205016,38071264,21434768,38071264,6525708,59309638,21434768,8550984,21434768,38071264,6525708,8550984,6525708,1661508,1853386920
24234144,0.0168141037706254,1.13915131317029,0.808848764576825,0.0147602022455041,0.0207876979071878,0.00858902841634134,0.017186715664424,0.021643417468481,0.0216457598250652,0.458748980488111,0.359432837693707,0.0993161427944037,0.457151474879298,0.207939958915864,0.28884449233083,0.0508079769981327,0.0338600339318247,0.0508079769981327,0.0534374851420663,0.0121928668839424,0.0338600339318247,0.0121928668839424,0.00524728641119362,0.0508079769981327,0.0534374851420663,0.0121928668839424,0.0534374851420663,0.130363665240499,0.0215042739159938,0.0121928668839424,0.0215042739159938,0.00399194357107042,0.0338600339318247,0.0121928668839424,0.00524728641119362,0.0121928668839424,0.0215042739159938,0.00399194357107042,0.00524728641119362,0.00399194357107042,0.00108764121417238,5.47617010353384e-05,850239360,850239360,850239360,666168120,666168120,666168120,184071240,184071240,184071240,535340604,94166840,62755744,94166840,99040336,22598100,62755744,22598100,9725252,94166840,99040336,22598100,99040336,241614312,39855740,22598100,39855740,7398616,62755744,22598100,9725252,22598100,39855740,7398616,9725252,7398616,2015820,1853386920
24234234,0.0108695652173912,1.13066211391802,0.804289088500267,0.00961345134288228,0.0135145004113627,0.00561029659578987,0.0112250779012833,0.00914210491341571,0.0091425228165619,0.4590156220591,0.36617730095991,0.0928383210991907,0.457876232341167,0.207936679514281,0.288766045678147,0.0526090342754766,0.0318435397180854,0.0526090342754766,0.0554049707008831,0.0116510998146032,0.0318435397180854,0.0116510998146032,0.00460601394553923,0.0526090342754766,0.0554049707008831,0.0116510998146032,0.0554049707008831,0.134871162250352,0.0205285467321632,0.0116510998146032,0.0205285467321632,0.00352786993878213,0.0318435397180854,0.0116510998146032,0.00460601394553923,0.0116510998146032,0.0205285467321632,0.00352786993878213,0.00460601394553923,0.00352786993878213,0.000896267251092934,0.00032857020621203,850733550,850733550,850733550,678668220,678668220,678668220,172065330,172065330,172065330,535195212,97504896,59018400,97504896,102686848,21593996,59018400,21593996,8536726,97504896,102686848,21593996,102686848,249968448,38047340,21593996,38047340,6538508,59018400,21593996,8536726,21593996,38047340,6538508,8536726,6538508,1661130,1853386920
24234243,0.00974025974025972,1.13067240641919,0.805660441716988,0.00861457278426711,0.0120897827867811,0.00500947042503982,0.0100226958912276,0.00731535463900103,0.00731562221759324,0.458450969320535,0.365612648221344,0.0928383210991907,0.457540389893331,0.208551122180144,0.290738604111871,0.0519562833647277,0.0319507186335382,0.0519562833647277,0.0552189156487626,0.011584810364368,0.0319507186335382,0.011584810364368,0.00460788619356394,0.0519562833647277,0.0552189156487626,0.011584810364368,0.0552189156487626,0.135410563920458,0.0205569185736997,0.011584810364368,0.0205569185736997,0.00352451176249803,0.0319507186335382,0.011584810364368,0.00460788619356394,0.011584810364368,0.0205569185736997,0.00352451176249803,0.00460788619356394,0.00352451176249803,0.000896267251092934,0.00032857020621203,849687030,849687030,849687030,677621700,677621700,677621700,172065330,172065330,172065330,538851126,96295096,59217044,96295096,102342016,21471136,59217044,21471136,8540196,96295096,102342016,21471136,102342016,250968168,38099924,21471136,38099924,6532284,59217044,21471136,8540196,21471136,38099924,6532284,8540196,6532284,1661130,1853386920
24234324,0.0122498274672188,1.13064800226445,0.804023967689989,0.0108343422910449,0.0152356496317066,0.006328035877562,0.0126613743972121,0.0116203688335073,0.0116210440245194,0.459705753184014,0.366867432084823,0.0928383210991907,0.458748048140968,0.208238287340455,0.28786907592938,0.0526802897691757,0.0317806688740417,0.0526802897691757,0.0555667415630623,0.0116670489937417,0.0317806688740417,0.0116670489937417,0.00460241404962543,0.0526802897691757,0.0555667415630623,0.0116670489937417,0.0555667415630623,0.135069052931484,0.02055951921793,0.0116670489937417,0.02055951921793,0.00353146983469593,0.0317806688740417,0.0116670489937417,0.00460241404962543,0.0116670489937417,0.02055951921793,0.00353146983469593,0.00460241404962543,0.00353146983469593,0.000896267251092934,0.00032857020621203,852012630,852012630,852012630,679947300,679947300,679947300,172065330,172065330,172065330,533532780,97636960,58901876,97636960,102986672,21623556,58901876,21623556,8530054,97636960,102986672,21623556,102986672,250335216,38104744,21623556,38104744,6545180,58901876,21623556,8530054,21623556,38104744,6545180,8530054,6545180,1661130,1853386920
